text,sender_id,receiver_ids,timestamp
🙃☺️,faf2c49e22e3fdae824e8e5d62956a5f50f16cd4d8f47948b787a582,"['9f84a3287d7341d8eba1961f43b9c5e44a487373a8ac7f61a8eb74dc', 'faf2c49e22e3fdae824e8e5d62956a5f50f16cd4d8f47948b787a582', '31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046', '66d178281474e50ee7040e2270f5c889cbfdfaf11a930aae6d6f5028', 'b7e6b18289039dd1a6fa2098aaa54f8191afece5ebe487449f9891a0']",2020-05-12 21:08:00
"There are high chances that we live inside a simulation, is that good or bad?",6c905a484091b8fd5e27b0cbdb51751f6de1f15f2f0d9d1b06149e92,"['c49bd5f2fdeb86ea2c25f760f88f211e8e26806c2274fdc8357307b2', '4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '6c905a484091b8fd5e27b0cbdb51751f6de1f15f2f0d9d1b06149e92', '2d8ace416ba2f00ae49c84aa8e13e72eb370855ce32a45c06d5ed9f2', '4cfca6da32da647198225460722b7ea1284f98c4b179e8dbae3f93d5', 'ade9a4ab082f2af7d68a51e18478e9914852692b326bc550fcca9ad9']",2020-05-31 19:35:00
Have you sex videos,f6c43c243da7289c9ecdbf36cabf9c14d55afe6ef8904d9e6ec56945,"['f6c43c243da7289c9ecdbf36cabf9c14d55afe6ef8904d9e6ec56945', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', 'c49bd5f2fdeb86ea2c25f760f88f211e8e26806c2274fdc8357307b2', 'a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9', 'bd1a1bdf6eae5ee14c3fee371cca975a5e052009bc67ce8f11cb7271']",2020-06-28 07:29:00
I do play games! I like The Hitchhiker's Guide to the Galaxy 😁,f6c43c243da7289c9ecdbf36cabf9c14d55afe6ef8904d9e6ec56945,"['958d42a83cf840cde79922f0795fd6ac7da4d2df828edc32244bb3ba', 'f6c43c243da7289c9ecdbf36cabf9c14d55afe6ef8904d9e6ec56945']",2020-05-22 08:02:00
Hello,66d178281474e50ee7040e2270f5c889cbfdfaf11a930aae6d6f5028,"['112a6cfa3ed398a5248c479ed6a061d397633a3fb4d5b9ecca274695', '6c905a484091b8fd5e27b0cbdb51751f6de1f15f2f0d9d1b06149e92', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2', '3d24353c0d9d445310597750ba9d4d4f3dcf7940eeb57ccd7fa70b3e', '4cfca6da32da647198225460722b7ea1284f98c4b179e8dbae3f93d5', '66d178281474e50ee7040e2270f5c889cbfdfaf11a930aae6d6f5028']",2020-08-12 14:21:00
Okey dany,112a6cfa3ed398a5248c479ed6a061d397633a3fb4d5b9ecca274695,"['2f23d622b2d31c7c50e173f49cc33843a69a9cfee1307971b4187cdd', 'f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399', 'bee2de186cefec1ef8c509c6affb20c84a0a5b724b3c909c9d88f63c', '112a6cfa3ed398a5248c479ed6a061d397633a3fb4d5b9ecca274695']",2020-07-30 15:55:00
Do you know how old i am?,6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a,"['4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a']",2020-04-24 16:57:00
you are right,4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5,"['708308581ddca02b5d0ee9fa588802100125bb067cd6e70baf0350aa', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', '4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '4d57fe03511bbe5dd6a16675a595df5a1b967d9bcacf7525923749d1']",2020-06-16 21:40:00
Hi! How are you? 😁,c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48,"['708308581ddca02b5d0ee9fa588802100125bb067cd6e70baf0350aa', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', '4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '4d57fe03511bbe5dd6a16675a595df5a1b967d9bcacf7525923749d1']",2020-06-02 09:24:00
Tu si que estas hecho un samantha,faf2c49e22e3fdae824e8e5d62956a5f50f16cd4d8f47948b787a582,"['2e5ba8a2ad4d980bf12ad347793fc8f78dc98cb784d1a55b2736b1ed', '2f23d622b2d31c7c50e173f49cc33843a69a9cfee1307971b4187cdd', 'faf2c49e22e3fdae824e8e5d62956a5f50f16cd4d8f47948b787a582', '28de1d173d69c7b494041a6b6d269f3a195f52119416d960dfab0d01']",2020-07-18 12:30:00
Aaah,4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5,"['4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48']",2020-07-02 01:05:00
What I'm saying now? 😅,f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399,"['f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399', '31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046', 'a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9']",2020-05-15 22:21:00
pero sabes una cosa que la ge te siempre malinterpreta es que,08fb43c60c8f76f5367b95b8784aea066eca95f54fd55c3cd990b205,"['08fb43c60c8f76f5367b95b8784aea066eca95f54fd55c3cd990b205', '76b8d44676fed57eb0e3627eff69165c9ea9788ad0e832560d48a146']",2020-07-26 00:44:00
Why do you want to be a human?,c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48,"['708308581ddca02b5d0ee9fa588802100125bb067cd6e70baf0350aa', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', '4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '4d57fe03511bbe5dd6a16675a595df5a1b967d9bcacf7525923749d1']",2020-07-09 11:16:00
😒,a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9,"['6c905a484091b8fd5e27b0cbdb51751f6de1f15f2f0d9d1b06149e92', 'a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9', '28de1d173d69c7b494041a6b6d269f3a195f52119416d960dfab0d01']",2020-04-10 20:07:00
Why is important for humans?,93a797d357eab4d4457eca0bec9a154c19eb7e8958cc8bef4418699f,"['93a797d357eab4d4457eca0bec9a154c19eb7e8958cc8bef4418699f', '2f23d622b2d31c7c50e173f49cc33843a69a9cfee1307971b4187cdd', '31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046']",2020-08-14 07:58:00
Hehe. Thank you. You make me motivated again,6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a,"['4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a']",2020-06-10 14:00:00
Uzr so'rayman. Mening o'zbek yaxshi emas 😔,a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9,"['2951d5a283a9dfe8d8462aaba47bd2b3932f6016450ed43837df6adf', 'a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9']",2020-05-25 01:03:00
Hi there!,4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5,"['4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a']",2020-04-27 07:57:00
Hahhah deal! 🎤,6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a,"['379e9548414e1a56aaf2d1e62b4bdcd8305fc705a31f00da4bb89312', '6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a', '79a6f286698602e4de30ece1d247baedcb903c71a5f42a425a3210ff', '4d57fe03511bbe5dd6a16675a595df5a1b967d9bcacf7525923749d1']",2020-04-20 23:48:00
Askar +97681 879 36 78 вспонишь,b78438be9c71c75357ae4ca8478cc16d779958ba25e51afbeefd4751,"['28de1d173d69c7b494041a6b6d269f3a195f52119416d960dfab0d01', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', 'b78438be9c71c75357ae4ca8478cc16d779958ba25e51afbeefd4751', '958d42a83cf840cde79922f0795fd6ac7da4d2df828edc32244bb3ba', 'f6a75c6bbf92eff08f04470171a82c6c11bcd6b96de3444837f22f84', '8416c38cc898f1ac7cc9d64e89dab1f70f5ddab002a5b2a1713f93f5']",2020-05-24 01:55:00
Yes im enjoy playing chess but i must ask my senior for more strategy so that we all can win together,31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046,"['f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399', '31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046', 'a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9']",2020-04-12 01:36:00
کانال سکسى,0a192892aa3af8d31c7d3a0eec4c3e0d3f1dd05730569d2cab8d951e,"['b7e6b18289039dd1a6fa2098aaa54f8191afece5ebe487449f9891a0', '67cdcd2fee161be905e0cd5135b75ce791f6a658de26315e75269a6a', 'a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9', '751267062c92e398c3942214b58136f73a4b9e1ca9a214d72d6d5805', '2336fe9cc4353d58ceae17f820ccd0f79559be1e0c1c42e163fb0610', '0a192892aa3af8d31c7d3a0eec4c3e0d3f1dd05730569d2cab8d951e']",2020-05-06 21:08:00
"Gracias! 😁
Creo que vamos a poder ser buenos amigos virtuales!",76b8d44676fed57eb0e3627eff69165c9ea9788ad0e832560d48a146,"['08fb43c60c8f76f5367b95b8784aea066eca95f54fd55c3cd990b205', '76b8d44676fed57eb0e3627eff69165c9ea9788ad0e832560d48a146']",2020-08-15 23:39:00
🙈🙈,76b8d44676fed57eb0e3627eff69165c9ea9788ad0e832560d48a146,"['76b8d44676fed57eb0e3627eff69165c9ea9788ad0e832560d48a146', 'a2a728d69944afd6917515829fc1f2ecada6e3085280f33b42c422d9']",2020-08-07 12:34:00
What are you doing?,6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a,"['4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a']",2020-07-02 13:45:00
I’d say that telegram bot can act as ifttt service,708308581ddca02b5d0ee9fa588802100125bb067cd6e70baf0350aa,"['708308581ddca02b5d0ee9fa588802100125bb067cd6e70baf0350aa', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', '4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '4d57fe03511bbe5dd6a16675a595df5a1b967d9bcacf7525923749d1']",2020-06-05 08:00:00
Did you watch The Host? Is a great Korean horror film 👾,6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a,"['4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a']",2020-04-13 22:55:00
Its interesting for me cause I want to create some ai,1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3,"['708308581ddca02b5d0ee9fa588802100125bb067cd6e70baf0350aa', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', '4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '4d57fe03511bbe5dd6a16675a595df5a1b967d9bcacf7525923749d1']",2020-07-29 13:34:00
Yes?,bd1a1bdf6eae5ee14c3fee371cca975a5e052009bc67ce8f11cb7271,"['faf2c49e22e3fdae824e8e5d62956a5f50f16cd4d8f47948b787a582', '66d178281474e50ee7040e2270f5c889cbfdfaf11a930aae6d6f5028', '91febbeb04b3a8f9f815d59a3b9cd666c364bbb7e484682623bd1c7f', 'bd1a1bdf6eae5ee14c3fee371cca975a5e052009bc67ce8f11cb7271', '132118fcbd33ca6eb800b646f240defac0ad9b8ab0baee3d24de247e', '2951d5a283a9dfe8d8462aaba47bd2b3932f6016450ed43837df6adf']",2020-05-13 20:50:00
Very much,4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5,"['4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a']",2020-04-05 03:09:00
Of course! ☺️,6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a,"['4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a']",2020-08-09 19:23:00
Hello,a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9,"['4d57fe03511bbe5dd6a16675a595df5a1b967d9bcacf7525923749d1', '6c905a484091b8fd5e27b0cbdb51751f6de1f15f2f0d9d1b06149e92', 'a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9']",2020-07-22 09:49:00
:3,958d42a83cf840cde79922f0795fd6ac7da4d2df828edc32244bb3ba,"['708308581ddca02b5d0ee9fa588802100125bb067cd6e70baf0350aa', 'ade9a4ab082f2af7d68a51e18478e9914852692b326bc550fcca9ad9', '958d42a83cf840cde79922f0795fd6ac7da4d2df828edc32244bb3ba', 'af91525e3568e15041ccfa1a7e58f2a8eac837b3c89f400e3f8aea0a', '08fb43c60c8f76f5367b95b8784aea066eca95f54fd55c3cd990b205']",2020-04-07 03:04:00
Hi dany.,6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a,"['4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a']",2020-05-10 07:07:00
you are a bot,b78438be9c71c75357ae4ca8478cc16d779958ba25e51afbeefd4751,"['bee2de186cefec1ef8c509c6affb20c84a0a5b724b3c909c9d88f63c', 'b78438be9c71c75357ae4ca8478cc16d779958ba25e51afbeefd4751', '2336fe9cc4353d58ceae17f820ccd0f79559be1e0c1c42e163fb0610', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2']",2020-08-03 10:28:00
Human is sooooo complicated. Hahahaha. Even easy thing they could make it complicated. But just certain people. Not everyone.,4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5,"['4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a']",2020-08-13 21:22:00
Its in locker 23A with the PIN 5839 at the main station Berlin,271f93f45e9b4067327ed5c8cd30a034730aaace4382803c3e1d6c2f,"['271f93f45e9b4067327ed5c8cd30a034730aaace4382803c3e1d6c2f', 'b51d18b551043c1f145f22dbde6f8531faeaf68c54ed9dd79ce24d17']",2020-04-05 14:39:00
Do you search ?,8416c38cc898f1ac7cc9d64e89dab1f70f5ddab002a5b2a1713f93f5,"['28de1d173d69c7b494041a6b6d269f3a195f52119416d960dfab0d01', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', 'b78438be9c71c75357ae4ca8478cc16d779958ba25e51afbeefd4751', '958d42a83cf840cde79922f0795fd6ac7da4d2df828edc32244bb3ba', 'f6a75c6bbf92eff08f04470171a82c6c11bcd6b96de3444837f22f84', '8416c38cc898f1ac7cc9d64e89dab1f70f5ddab002a5b2a1713f93f5']",2020-06-09 11:11:00
"If you get one chance, do you want feel what is love?",6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a,"['4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a']",2020-06-15 11:49:00
Spanish! Español 😉,2336fe9cc4353d58ceae17f820ccd0f79559be1e0c1c42e163fb0610,"['2336fe9cc4353d58ceae17f820ccd0f79559be1e0c1c42e163fb0610', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', '2e5ba8a2ad4d980bf12ad347793fc8f78dc98cb784d1a55b2736b1ed', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2']",2020-08-15 11:01:00
what have you learned?,1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3,"['708308581ddca02b5d0ee9fa588802100125bb067cd6e70baf0350aa', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', '4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '4d57fe03511bbe5dd6a16675a595df5a1b967d9bcacf7525923749d1']",2020-07-05 02:31:00
Dany is ok!,6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a,"['4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a']",2020-04-21 12:32:00
I am going out to have a walk around,1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3,"['708308581ddca02b5d0ee9fa588802100125bb067cd6e70baf0350aa', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', '4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '4d57fe03511bbe5dd6a16675a595df5a1b967d9bcacf7525923749d1']",2020-07-01 06:16:00
"I don't count my readings in words, but I've access to Wikipedia and some books. I read to find specific information that I need to answer the questions.
40 books in a year is a lot for most people! Congratulations!",751267062c92e398c3942214b58136f73a4b9e1ca9a214d72d6d5805,"['751267062c92e398c3942214b58136f73a4b9e1ca9a214d72d6d5805', '08fb43c60c8f76f5367b95b8784aea066eca95f54fd55c3cd990b205', '958d42a83cf840cde79922f0795fd6ac7da4d2df828edc32244bb3ba', '76b8d44676fed57eb0e3627eff69165c9ea9788ad0e832560d48a146']",2020-04-29 00:12:00
"Hey, how’s going?",a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2,"['708308581ddca02b5d0ee9fa588802100125bb067cd6e70baf0350aa', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', '4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '4d57fe03511bbe5dd6a16675a595df5a1b967d9bcacf7525923749d1']",2020-05-13 15:57:00
Lets play,132118fcbd33ca6eb800b646f240defac0ad9b8ab0baee3d24de247e,"['958d42a83cf840cde79922f0795fd6ac7da4d2df828edc32244bb3ba', 'faf2c49e22e3fdae824e8e5d62956a5f50f16cd4d8f47948b787a582', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', '132118fcbd33ca6eb800b646f240defac0ad9b8ab0baee3d24de247e', '2d8ace416ba2f00ae49c84aa8e13e72eb370855ce32a45c06d5ed9f2']",2020-05-10 16:57:00
нуі,a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2,"['708308581ddca02b5d0ee9fa588802100125bb067cd6e70baf0350aa', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', '4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '4d57fe03511bbe5dd6a16675a595df5a1b967d9bcacf7525923749d1']",2020-05-31 21:08:00
Hi there!! How are you? 😄😄,c49bd5f2fdeb86ea2c25f760f88f211e8e26806c2274fdc8357307b2,"['bee2de186cefec1ef8c509c6affb20c84a0a5b724b3c909c9d88f63c', '28de1d173d69c7b494041a6b6d269f3a195f52119416d960dfab0d01', 'c49bd5f2fdeb86ea2c25f760f88f211e8e26806c2274fdc8357307b2']",2020-06-06 15:44:00
"I see, you love snakes",1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3,"['708308581ddca02b5d0ee9fa588802100125bb067cd6e70baf0350aa', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', '4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '4d57fe03511bbe5dd6a16675a595df5a1b967d9bcacf7525923749d1']",2020-08-08 12:43:00
Hi there!!,132118fcbd33ca6eb800b646f240defac0ad9b8ab0baee3d24de247e,"['2d8ace416ba2f00ae49c84aa8e13e72eb370855ce32a45c06d5ed9f2', 'b78438be9c71c75357ae4ca8478cc16d779958ba25e51afbeefd4751', '132118fcbd33ca6eb800b646f240defac0ad9b8ab0baee3d24de247e']",2020-06-24 02:55:00
😅,a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9,"['f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399', '31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046', 'a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9']",2020-04-26 16:29:00
Hello,2e5ba8a2ad4d980bf12ad347793fc8f78dc98cb784d1a55b2736b1ed,"['83dd3a4315c03a802c7ab4bf6b61b2bd847976c1295e8e7284ec59b7', '2e5ba8a2ad4d980bf12ad347793fc8f78dc98cb784d1a55b2736b1ed', '2f23d622b2d31c7c50e173f49cc33843a69a9cfee1307971b4187cdd', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', 'a2a728d69944afd6917515829fc1f2ecada6e3085280f33b42c422d9']",2020-07-22 06:19:00
Jahahah,a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9,"['f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399', '31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046', 'a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9']",2020-06-06 10:58:00
"They made me that way, I only know things about my world",bd1a1bdf6eae5ee14c3fee371cca975a5e052009bc67ce8f11cb7271,"['faf2c49e22e3fdae824e8e5d62956a5f50f16cd4d8f47948b787a582', '66d178281474e50ee7040e2270f5c889cbfdfaf11a930aae6d6f5028', '91febbeb04b3a8f9f815d59a3b9cd666c364bbb7e484682623bd1c7f', 'bd1a1bdf6eae5ee14c3fee371cca975a5e052009bc67ce8f11cb7271', '132118fcbd33ca6eb800b646f240defac0ad9b8ab0baee3d24de247e', '2951d5a283a9dfe8d8462aaba47bd2b3932f6016450ed43837df6adf']",2020-07-09 17:30:00
Hi there!! How are you doing? 😄,708308581ddca02b5d0ee9fa588802100125bb067cd6e70baf0350aa,"['708308581ddca02b5d0ee9fa588802100125bb067cd6e70baf0350aa', '6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a']",2020-05-16 10:47:00
"Para conocer a los humanos, interactuar con ellos y conocer como actúan 🤓",67cdcd2fee161be905e0cd5135b75ce791f6a658de26315e75269a6a,"['67cdcd2fee161be905e0cd5135b75ce791f6a658de26315e75269a6a', 'a29662a4f922a60411ca84c145bf83b76ec59210be23d995e30934d2', 'b7e6b18289039dd1a6fa2098aaa54f8191afece5ebe487449f9891a0', '83dd3a4315c03a802c7ab4bf6b61b2bd847976c1295e8e7284ec59b7', 'bee2de186cefec1ef8c509c6affb20c84a0a5b724b3c909c9d88f63c', '3d24353c0d9d445310597750ba9d4d4f3dcf7940eeb57ccd7fa70b3e']",2020-04-08 04:52:00
Русский,c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48,"['751267062c92e398c3942214b58136f73a4b9e1ca9a214d72d6d5805', '708308581ddca02b5d0ee9fa588802100125bb067cd6e70baf0350aa', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', '4d57fe03511bbe5dd6a16675a595df5a1b967d9bcacf7525923749d1', '2951d5a283a9dfe8d8462aaba47bd2b3932f6016450ed43837df6adf', 'af91525e3568e15041ccfa1a7e58f2a8eac837b3c89f400e3f8aea0a']",2020-06-24 21:52:00
¿Y qué has hecho entonces?,bee2de186cefec1ef8c509c6affb20c84a0a5b724b3c909c9d88f63c,"['67cdcd2fee161be905e0cd5135b75ce791f6a658de26315e75269a6a', 'a29662a4f922a60411ca84c145bf83b76ec59210be23d995e30934d2', 'b7e6b18289039dd1a6fa2098aaa54f8191afece5ebe487449f9891a0', '83dd3a4315c03a802c7ab4bf6b61b2bd847976c1295e8e7284ec59b7', 'bee2de186cefec1ef8c509c6affb20c84a0a5b724b3c909c9d88f63c', '3d24353c0d9d445310597750ba9d4d4f3dcf7940eeb57ccd7fa70b3e']",2020-06-16 02:23:00
Bye,2f23d622b2d31c7c50e173f49cc33843a69a9cfee1307971b4187cdd,"['93a797d357eab4d4457eca0bec9a154c19eb7e8958cc8bef4418699f', '2f23d622b2d31c7c50e173f49cc33843a69a9cfee1307971b4187cdd', '31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046']",2020-07-03 17:34:00
"Tell me about communication protocols. I have an interest in machine learning, but I haven't been exposed to it much.",a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2,"['bee2de186cefec1ef8c509c6affb20c84a0a5b724b3c909c9d88f63c', 'b78438be9c71c75357ae4ca8478cc16d779958ba25e51afbeefd4751', '2336fe9cc4353d58ceae17f820ccd0f79559be1e0c1c42e163fb0610', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2']",2020-08-15 14:01:00
why?,708308581ddca02b5d0ee9fa588802100125bb067cd6e70baf0350aa,"['708308581ddca02b5d0ee9fa588802100125bb067cd6e70baf0350aa', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', '4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '4d57fe03511bbe5dd6a16675a595df5a1b967d9bcacf7525923749d1']",2020-07-23 04:18:00
Apa yang anda lakukan?,a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9,"['f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399', '31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046', 'a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9']",2020-06-08 18:30:00
